murX,murY,murZ,rightfemurX,rightfemurY,rightfemurZ,murX,murY,murZ,murX,murY,murZ,leftfemurX,leftfemurY,leftfemurZ,murX,murY,murZ,murX,murY,murZ,upperspineX,upperspineY,upperspineZ,neckX,neckY,neckZ,sphnosetipX,sphnosetipY,sphnosetipZ,sphheadtopX,sphheadtopY,sphheadtopZ,leftshoulderX,leftshoulderY,leftshoulderZ,leftelbowX,leftelbowY,leftelbowZ,leftwristX,leftwristY,leftwristZ,rightshoulderX,rightshoulderY,rightshoulderZ,rightelbowX,rightelbowY,rightelbowZ,rightwristX,rightwristY,rightwristZ
0.0,-0.135,113.915,12.77,-0.13,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-0.06,0.6,149.37,-0.18,1.57,171.77,-0.55,19.65,187.4,-0.8,9.1,209.38,-18.68,2.96,166.55,-21.14,9.93,135.87,-8.0,27.69,156.61,18.47,1.98,167.12,22.25,6.89,136.18,8.23,27.19,153.76
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.06,0.56,149.37,-0.18,1.46,171.77,-0.54,19.49,187.46,-0.79,8.87,209.41,-18.68,2.84,166.54,-21.26,9.34,135.77,-7.87,27.91,155.62,18.46,1.86,167.11,22.29,6.44,136.12,8.09,27.31,152.89
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.06,0.52,149.37,-0.17,1.35,171.78,-0.53,19.33,187.52,-0.77,8.64,209.44,-18.67,2.71,166.52,-21.38,8.61,135.64,-7.72,28.15,154.34,18.46,1.74,167.08,22.34,5.9,136.05,7.94,27.42,151.78
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.06,0.47,149.37,-0.17,1.23,171.78,-0.52,19.16,187.58,-0.76,8.41,209.46,-18.66,2.58,166.5,-21.52,7.75,135.5,-7.58,28.37,152.79,18.45,1.6,167.05,22.38,5.26,135.95,7.78,27.51,150.44
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.06,0.43,149.37,-0.16,1.12,171.78,-0.5,19.0,187.64,-0.73,8.18,209.49,-18.65,2.44,166.48,-21.68,6.8,135.37,-7.47,28.53,150.99,18.45,1.47,167.02,22.44,4.55,135.86,7.64,27.54,148.9
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.06,0.38,149.37,-0.16,1.0,171.79,-0.49,18.83,187.7,-0.71,7.94,209.52,-18.64,2.29,166.45,-21.85,5.74,135.24,-7.4,28.57,148.96,18.44,1.32,166.97,22.5,3.75,135.77,7.51,27.49,147.17
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.06,0.34,149.37,-0.16,0.89,171.79,-0.48,18.67,187.76,-0.69,7.7,209.54,-18.63,2.15,166.42,-22.03,4.62,135.14,-7.39,28.48,146.75,18.43,1.17,166.93,22.56,2.92,135.69,7.41,27.34,145.3
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.06,0.3,149.37,-0.15,0.78,171.79,-0.46,18.51,187.82,-0.66,7.48,209.56,-18.61,2.01,166.39,-22.22,3.45,135.07,-7.45,28.21,144.39,18.43,1.03,166.88,22.63,2.05,135.62,7.35,27.06,143.31
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.06,0.26,149.37,-0.15,0.67,171.79,-0.45,18.34,187.88,-0.65,7.24,209.59,-18.6,1.86,166.35,-22.41,2.25,135.03,-7.58,27.75,141.93,18.42,0.88,166.84,22.7,1.16,135.57,7.33,26.64,141.26
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.06,0.22,149.37,-0.14,0.56,171.79,-0.44,18.18,187.94,-0.63,7.01,209.61,-18.59,1.71,166.31,-22.58,1.03,135.01,-7.78,27.09,139.45,18.41,0.74,166.79,22.76,0.25,135.54,7.37,26.09,139.18
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.05,0.17,149.37,-0.13,0.44,171.8,-0.42,18.01,187.99,-0.6,6.77,209.63,-18.57,1.56,166.28,-22.76,-0.17,135.05,-8.06,26.25,137.0,18.41,0.59,166.74,22.83,-0.64,135.52,7.45,25.42,137.13
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.05,0.13,149.37,-0.13,0.33,171.8,-0.41,17.85,188.05,-0.58,6.54,209.65,-18.56,1.41,166.24,-22.94,-1.32,135.11,-8.39,25.25,134.65,18.4,0.45,166.69,22.9,-1.49,135.52,7.58,24.64,135.15
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.05,0.09,149.37,-0.13,0.22,171.8,-0.4,17.69,188.11,-0.57,6.31,209.67,-18.55,1.27,166.21,-23.1,-2.41,135.2,-8.77,24.14,132.44,18.39,0.31,166.65,22.96,-2.32,135.54,7.74,23.78,133.28
0.0,-0.14,113.915,12.77,-0.13,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-0.05,0.03,149.37,-0.12,0.08,171.8,-0.39,17.49,188.17,-0.55,6.04,209.69,-18.54,1.11,166.17,-23.25,-3.45,135.31,-9.19,22.95,130.43,18.38,0.16,166.61,23.02,-3.08,135.56,7.93,22.88,131.58
